id,tweet,Entity,Label,Start,End
1183432316426829825,The devastating effects of gun violence don’t end when the shooting is over—survivors may face mental health and substance use disorders in the months and years that follow. Enough is enough. We must end this epidemic.https://www.politico.com/news/2019/10/10/parkland-santa-fe-school-shootings-effects-students-043687?nname=playbook-pm&nid=0000015a-dd3e-d536-a37b-dd7fd8af0000&nrid=0000014e-eee1-d0b3-a35f-ffe13d430000&nlid=964328&fbclid=IwAR00VjGcSh9S_ZYnn7G0QagqD4jw_k27GrJeCTypHgjuA4Ln1HWQlz1eETE …,the months and years,DATE,140,160
1183432316426829825,The devastating effects of gun violence don’t end when the shooting is over—survivors may face mental health and substance use disorders in the months and years that follow. Enough is enough. We must end this epidemic.https://www.politico.com/news/2019/10/10/parkland-santa-fe-school-shootings-effects-students-043687?nname=playbook-pm&nid=0000015a-dd3e-d536-a37b-dd7fd8af0000&nrid=0000014e-eee1-d0b3-a35f-ffe13d430000&nlid=964328&fbclid=IwAR00VjGcSh9S_ZYnn7G0QagqD4jw_k27GrJeCTypHgjuA4Ln1HWQlz1eETE …,epidemic.https://www.politico.com/news/2019/10/10/parkland-santa-fe-school-shootings-effects-students-043687?nname=playbook-pm&nid=0000015a-dd3e-d536-a37b-dd7fd8af0000&nrid=0000014e-eee1-d0b3-a35f-ffe13d430000&nlid=964328&fbclid=IwAR00VjGcSh9S_ZYnn7G0QagqD4jw_k27GrJeCTypHgjuA4Ln1HWQlz1eETE,ORG,209,499
1183173893055533058,Thanks Sarah. I'm proud of you and so is Beau.,Sarah,PERSON,7,12
1183173893055533058,Thanks Sarah. I'm proud of you and so is Beau.,Beau,PERSON,41,45
1183170484269174784,"A good education should be a reliable pathway to the middle class—not saddle you with mountains of debt. My new plan will provide two years of community college without debt, double Pell grants, invest $50 billion in workforce training programs, and more.http://JoeBiden.com/BeyondHS",two years,DATE,130,139
1183170484269174784,"A good education should be a reliable pathway to the middle class—not saddle you with mountains of debt. My new plan will provide two years of community college without debt, double Pell grants, invest $50 billion in workforce training programs, and more.http://JoeBiden.com/BeyondHS",Pell,ORG,182,186
1183170484269174784,"A good education should be a reliable pathway to the middle class—not saddle you with mountains of debt. My new plan will provide two years of community college without debt, double Pell grants, invest $50 billion in workforce training programs, and more.http://JoeBiden.com/BeyondHS",$50 billion,MONEY,202,213
1183155384158052352,Immigrants have always made us stronger as a nation — our diversity has always been our greatest strength. Donald Trump doesn’t get that.https://www.vox.com/2019/10/9/20903541/trump-proclamation-legal-immigration-health-insurance?fbclid=IwAR2R833THuNEvknU5TV4g5kmJ55OehGL6U_9S-Pb_d-v1fNrQqwUGAixcrQ …,Donald Trump,PERSON,107,119
1183136509785821184,"President Trump's attacks on Congresswoman Omar and Somali refugees have no place in our nation — let alone the White House. A president should unite us around our shared goals and lift us up, not stoke the flames of hatred and tear us down.https://www.vox.com/2019/10/11/20909552/trump-minneapolis-rally-ilhan-omar-somalis-joe-biden …",Trump,PERSON,10,15
1183136509785821184,"President Trump's attacks on Congresswoman Omar and Somali refugees have no place in our nation — let alone the White House. A president should unite us around our shared goals and lift us up, not stoke the flames of hatred and tear us down.https://www.vox.com/2019/10/11/20909552/trump-minneapolis-rally-ilhan-omar-somalis-joe-biden …",Omar,PERSON,43,47
1183136509785821184,"President Trump's attacks on Congresswoman Omar and Somali refugees have no place in our nation — let alone the White House. A president should unite us around our shared goals and lift us up, not stoke the flames of hatred and tear us down.https://www.vox.com/2019/10/11/20909552/trump-minneapolis-rally-ilhan-omar-somalis-joe-biden …",Somali,NORP,52,58
1183136509785821184,"President Trump's attacks on Congresswoman Omar and Somali refugees have no place in our nation — let alone the White House. A president should unite us around our shared goals and lift us up, not stoke the flames of hatred and tear us down.https://www.vox.com/2019/10/11/20909552/trump-minneapolis-rally-ilhan-omar-somalis-joe-biden …",the White House,ORG,108,123
1183116097450663939,"I was proud to work with Matthew’s parents, Judy and Dennis, to extend our hate crimes law to cover sexual orientation and gender identity. But there’s still more work to be done — we can’t rest until every single American can live open and proud without fear.",Matthew,PERSON,25,32
1183116097450663939,"I was proud to work with Matthew’s parents, Judy and Dennis, to extend our hate crimes law to cover sexual orientation and gender identity. But there’s still more work to be done — we can’t rest until every single American can live open and proud without fear.",Judy,PERSON,44,48
1183116097450663939,"I was proud to work with Matthew’s parents, Judy and Dennis, to extend our hate crimes law to cover sexual orientation and gender identity. But there’s still more work to be done — we can’t rest until every single American can live open and proud without fear.",Dennis,PERSON,53,59
1183116097450663939,"I was proud to work with Matthew’s parents, Judy and Dennis, to extend our hate crimes law to cover sexual orientation and gender identity. But there’s still more work to be done — we can’t rest until every single American can live open and proud without fear.",American,NORP,214,222
1183116096896937984,"21 years ago, Matthew Shepard passed away after a brutal anti-gay hate crime — an attack that shook the conscience of our nation. As we honor his memory, we must remember that members of the LGBTQ community — especially trans women of color — are still targeted with violence.",21 years ago,DATE,0,12
1183116096896937984,"21 years ago, Matthew Shepard passed away after a brutal anti-gay hate crime — an attack that shook the conscience of our nation. As we honor his memory, we must remember that members of the LGBTQ community — especially trans women of color — are still targeted with violence.",Matthew Shepard,PERSON,14,29
1183116096896937984,"21 years ago, Matthew Shepard passed away after a brutal anti-gay hate crime — an attack that shook the conscience of our nation. As we honor his memory, we must remember that members of the LGBTQ community — especially trans women of color — are still targeted with violence.",LGBTQ,ORG,191,196
1183079887134957569,"President Trump believes he can and will get away with anything he does. We all laughed when he said he could stand in the middle of 5th Avenue and shoot someone and get away with it. Now, he is shooting holes in our Constitution. We cannot let him get away with it.",Trump,PERSON,10,15
1183079887134957569,"President Trump believes he can and will get away with anything he does. We all laughed when he said he could stand in the middle of 5th Avenue and shoot someone and get away with it. Now, he is shooting holes in our Constitution. We cannot let him get away with it.",5th Avenue,FAC,133,143
1183079887134957569,"President Trump believes he can and will get away with anything he does. We all laughed when he said he could stand in the middle of 5th Avenue and shoot someone and get away with it. Now, he is shooting holes in our Constitution. We cannot let him get away with it.",Constitution,LAW,217,229
1183052204481171461,"We believe Americans should decide American elections. But Trump will do anything to get re-elected, including violating the most basic norms of our democracy. It's dangerous. We cannot give him four more years in the White House.",Americans,NORP,11,20
1183052204481171461,"We believe Americans should decide American elections. But Trump will do anything to get re-elected, including violating the most basic norms of our democracy. It's dangerous. We cannot give him four more years in the White House.",American,NORP,35,43
1183052204481171461,"We believe Americans should decide American elections. But Trump will do anything to get re-elected, including violating the most basic norms of our democracy. It's dangerous. We cannot give him four more years in the White House.",Trump,PRODUCT,59,64
1183052204481171461,"We believe Americans should decide American elections. But Trump will do anything to get re-elected, including violating the most basic norms of our democracy. It's dangerous. We cannot give him four more years in the White House.",four more years,DATE,195,210
