reviewID,reviewerID,asin,reviewerName,reviewText,overall,summary,unixReviewTime
20596,A1J75JJ0Q2OEJN,B004K00DGC,Raven A. Wind,"I'm not the biggest energy drink fan, and so perhaps my opinion is a bit biased, but I found this to be merely passable as a beverage. I understand that energy drinks aren't necessary meant to be a regular beverage, but I thought this was a tad on the small side (8.4 ounces) and tasted like a Jolly Rancher in a can.I didn't notice any boost in energy. I did notice a headache. I could have been having a bad day anyway, and just drank this at the most inopportune time, but I couldn't see any reason to choose this over another beverage that comes in larger quantities. I could see mixing this with something else, but on its own it's just not my thing.This is not to say it's bad. It's absolutely not a bad product. It tastes OK. It's fizzy. It may even give people an energy boost if they're the kind of people who are receptive to the contents of this can, but considering the price and the way I imbibe beverages, this is really not the best choice for me, personally.Your mileage may vary. At least it was all natural and contained good stuff, and that's more than you can say about a lot of beverages and energy drinks on the market.I'd say if you like energy drinks, this is worth a go. You may find it's not as harsh as the competition.",3,"It's OK, in limited doses.",1305763200
5930,AJRY5YE5QP8E7,B00BFM6OAW,Mike,This was a nice surprise to get with my order.I really liked the bar and will buy again. I would not have bought it without getting this sample.Chewy and good!,5,Kind free sample,1370908800
26122,A3GFK7F5IUF60X,B00BIEU5PC,"Myra Schjelderup ""Ignolopi""","When I first used this coffee, I made a pitcher of cold brewed coffee. It tasted fine, nothing really special, but no problems. I used flavored syrups and couldn't taste any hazelnut, but thats rather expected.Second time I used it to make a pot of hot coffee. I was surprised to find the first sip tasted like soap. A second sip confirmed this. A third reconfirmed it. It isn't a strong flavor, it reminded me of blowing bubbles as a child and accidentally inhaling one. After a few more sips the taste faded, but after waiting a few minutes and drinking some more, it was as fresh and bubble tasting as the first.A second cup (from a different pot) came out the same way. My sister tried some and didn't complain, so this isn't a problem for everyone. But it is for me.This coffee is drinkable, but not a pleasant experience. I will try and pawn the rest of mine off or use it for cold coffee, and try not to buy anymore Community Coffee in the future.",2,Tastes like soap,1373500800
11177,A32CL95J1BA4RO,B005K5GQ9O,vegas baby,fast shipping so fresh and soft and a great banana flavor what can i say yummy i`m getting more very soon,5,yummy so fresh,1367884800
24154,A2WC9NFLG57W4H,B0012C55DW,"Momma Mary ""Expert Mom!""","I workout with weights for 1/2 an hour to 45 minutes DAILY, (come hell or high water!! LOL) & while I do my weights I ponder which meal/snack I will partake of upon my completion of my routine..........As I do not use anything with sucrolose etc....... (don't even get me started on  the ""almost"" natural, artificial sugars argh!!!)This being said, MOST convenience bars & drinks are NOT on my ""approved"" list!I also look for something with a LOW  glycemic index or a balanced 40-30-30 ratio, or close to it!!Many days I have to do my workout & literally RUN out of the house for a appt. etc.......this drink is IDEAL for me for those days, actually it's quite good for me for ANY day! But as other reviewers have noted, it's a bit ""pricey"" for those of us already spending our meager wages on other ""necessities""! AKA ""a roof over our heads, electricity, gas for the car"" etc.......LOLThis fits the bill pretty much to a ""T"" for a HEALTHY, Yummy, meal replacement, snack or just quick, balanced pick me up!I do stress the word ""BALANCED""BTW  Tastes best chilled!Ingredients are:purified water, whey protein isolate, organic cane sugar, organic evaporated cane juice, juice concentrate, extra light olive oil, citric acid, pectin, natural flavor, black carrot juice concentrate (color), lactic acid, grape juice concentrate (color).with only 200 calories per 11oz serving!29g carbs2.5g fat15g protein",5,"Finally! A GREAT tasting NO Soy or FAKE Sugars,  Protein/Carb drink!",1219708800
18384,AIFGUCOUOOFJ3,B000CQBZQA,jilly,I love to try new teas. I especially love jasmine teas. This tea by Stash is the best jasmine/green tea I have ever had. The fragrance is so sweet that it is a feast for the taste buds & the nose! I highly recommend it. Very soothing & perfect with a drizzle of honey.,5,Excellent tea,1298332800
48828,A3OC93X866Z8TB,B007PM9YLC,Celestialsky29,"These little coffee pods are packed full of flavor.  The flavor is strong, yet smooth and it doesn't leave a burnt taste in your mouth, like some Starbucks coffees do.  I prefer the medium roast flavors, and this one lived up to its name.The box comes with a foil bag in it.  The pods need to remain in the box, because they need to be sealed in that bag.  The bottom of these are mesh as opposed to plastic, so they can lose their flavor or go stale if exposed to air for too long.  You won't be able to put these in your K-Cup displays.  The lack of plastic, however, cuts down on the waste which is better for the environment.I like these!  If you are looking for a nice coffee, with a smooth taste, give these a try!",4,"Robust, genuine pleasant flavor",1403395200
19282,AGRRQ5J87YLAS,B004VLSVL4,Rachel,I'm gluten free and I've found flour blends to make some pretty amazing baked goods. I use this in some of my recipes and the local stores sell this for quite a bit more.,5,Fantastic deal!,1354665600
11383,A283UD6WWOJ2A4,B000ITWX2G,nodice,I have to say I never knew anything about Safcol tuna.And I must say I missed out on alot of there great variety of tunas.But alas not anymore.,5,tunalicious,1328572800
30948,A39KS438IBRU6E,B000KSRTM4,"Liberty4all ""DMZ""","Very nice although it lacks the slightly bitter spark of their French Roast. You can see my review of their French Roast which settles the ""is it decaf?"" question. It is not, despite the description on the side of the bag.",4,Excellent Coffee and it is not decaf,1218585600
6780,AD6OMM864N8KY,B000EXKS1E,Debra,This is a great value when using the Subscribe and Save option.  My family loves the flavor - they voted and everyone feels it is the best!,5,"good value, great taste",1378425600
48034,A3EE0H0NWQ9QVL,B000ED7M3Q,"&#34;Rocky Raccoon&#34; ""Hey, Doc, It's Only ...","I have used Bob's Mill All-Purpose Gluten-free flour a few dozen times.  It is affordable, easy to use, and it is high in fiber, something people with Celiac Disease crave and desperately need in their diet.I have used it for making pancakes, cookies, and bread.  It has good form and volume.One drawback is having garbanzo bean flour in the ingredients.  You have to use a lot of sweetener:  brown sugar, white sugar, honey, and/or stevia to counter the bitterness of bean flours.Still, it is nice not to have to combine several flours (ie tapioca, sorghum, xanthum gum, and rice flours with potato or corn starch) from scratch.  This product is healthful, convenient, cost-effective, and robust, but the flavor downside may have some people searching his competitors.  There are gluten-free flours that are far better tasting.",4,"Useful, but Leaves a Bitter After-taste",1347062400
25573,A19XFJFZ7PRSD2,B002DZZGTU,Positively stoked,"This is really good stuff - it is concentrated, so a little goes a long way.  I use it in a spray bottle and clean both fruits and veggies.  Gets the wax off the apples really well.",5,Works great to clean fruits/veggies,1403654400
8096,A3UWRQZV34509I,B0044GI96S,Bitey (the big one),"Sugar free, tastes like mint chocolate chip, and is highly portable. I love this stuff. As do all the kids and old ppl that try it in my office.",5,It's like ice cream delight in my mouth!,1376352000
30875,AAD2456J0SZOL,B006BHQU6Y,loreleigal,These fig bars are amazing.  I LOVE all the flavors.  My hubby and son love them too :) They are a great way to eat somewhat healthy on the go!,5,DELICIOUS!!!!!,1376006400
48948,A31YSTICHFYN7O,B00E6OIXM8,"CPR ""xfilebuffyfan""","As most coffee drinkers know, flavored coffee in it's purest form is not sweet & often more of an aroma than a strong flavor.  This coffee is much in that style.  Don't expect this to be sweet or creamy, those are the additives you'll need for a latte / cappuccino style coffee you'd find in a typical coffee house.  These, on the other hand, are black coffee with that hint of mint & mocha.  The flavor is great, but not overwhelming.  The addition of a creamer & sweetener can enhance that flavor, but it's up to you to choose what kinds or how much.  The coffee tasted very fresh & not overly bitter, it was a really mild yet smooth flavor.  Personally, I think mint mocha is usually a less common flavor that's only around during the Christmas holiday season, but I'd drink it more often if it was available.  That's why I'm glad I found this coffee.  I'm a big fan now & will continue to buy this as long as I can!",5,Great Taste for Chocolate Mint Fans,1384992000
33201,ASEBX8TBYWQWA,B001E4S8C8,"Steven I. Ramm ""Steve Ramm &#34;Anything Phon...","While nearly all my reviews on Amazon are of Books, Cds and DVDs, I do eat  (and love) peanut butter and so, after I saw this new &#8220;Natural&#8221; version of &#8220;SUPER CHUNK&#8221; on the supermarket shelf today and bought it, I thought I&#8217;d do some research at home and the Amazon listing came up. So I thought I should post a review here. Actually it&#8217;s more an information review, than a product review but I think you&#8217;ll find it informative.Looking at the side-by side jars of the Natural and the regular Skippy there are two differences: One is size. The Natural is an ounce smaller and contains 14 vs 15 &#8220;servinds&#8221;. (Both have 190 calories per serving) . The ingredients are the same in the same order except the regular has &#8220;Hydrogenated Vegetable Oils&#8221; which the Natural has &#8220;Palm Oil&#8221;.  So went  to Wikipedia and found this descriotion of the two oils:Hydrogenated peanut butter contains a small amount of hydrogenated vegetable oils, which are high in saturated fats, thought to be a cause of atherosclerosis, coronary heart disease and stroke; these oils are added to prevent the peanut oil from separating from the ground peanuts. Peanuts and natural peanut butter, i.e., ground, dry roasted peanuts without added oils, do not contain hydrogenated oils or trans fats. A U.S. Agricultural Research Service (ARS) survey of commercial peanut butters in the U.S. showed that trans fats were undetectable, i.e., below the detection limit of 0.01% of the sample weight.Some commercial peanut butters advertised as &#34;natural&#34; are actually stabilized with palm oil, which provides the same benefit of emulsion.[15][16] But to call this &#34;natural&#34; is a stretch: as former Skippy plant manager Frank Delfino has observed, &#34;That may be natural someplace, but it's not natural in nature.&#34;[17] A 2006 study supported by the National Institutes of Health and the USDA Agricultural Research Service concluded that palm oil is not a safe substitute for hydrogenated oils, because palm oil is highly saturated, causing adverse changes in the blood concentrations of LDL cholesterol and apolipoprotein B just as trans fat does.[18][19] A 2011 analysis of 23 countries showed that for each kilogram of palm oil added to the diet annually, there was an increase in ischemic heart disease deaths. The increase was much smaller in high-income countries.[20]Based on this information &#8211; and knowing that there is more danger in the Palm Oil than the Hydrogenated Vegetable Oil &#8211; I returned the two other jars of the Natural version and exchanged for the regular (and actually &#8220;healthier&#8221;) version. As for taste, I didn&#8217;t notice any difference.I&#8217;m really disappointed in Skippy for this &#8220;game&#8221; they are playing, but I guess I&#8217;ll keep buying it; just the one that is &#8220;safer&#8221;I hope you found this review both informative and helpful.Steve Ramm&#8220;Anything Phonographic&#8221;",2,This NATURAL version is actually unhealthier than the &#8220;regular&#8221; one. See info below,1391817600
